pool_hash,pool_id,operator_group,source,source_detail
f29069bcfbd55844b0332ab4b880fb6d009780b68935600b561c8e32,pool172gxn08m64vyfvpn926t3q8md5qf0q9k3y6kqz6krj8ry0tntmz,MANGO,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=git.io/JOkNh
f38375739aac5c4b6446dee394c7a785d11bb880509f04079a19618f,pool17wph2uu643wykezxmm3ef3a8shg3hwyq2z0sgpu6r9sc7um83d9,MANGO,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=git.io/JOkNh
54f5f2618a3da4bb0b384895d8f3922189acbb8e9637201ebb26bc18,,MANT,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=MANT; name=MANTIS 1PERCENT
55ef56b00435fec8ff85dd88c0ce16df755526511323039bfde555db,,MANT,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=MANT2; name=MANTIS 1PERCENT
00000aedaa1a5abf500cbc4c5c23761a2dff570bc4a299983c893f8e,pool1qqqq4md2rfdt75qvh3x9cgmkrgkl74ctcj3fnxpu3ylcudl22ex,MASTR,pool_groups_current_HEAD,pool_clusters.json group; ticker=MASTR; balanceanalytics_group=MASTR; adastat_group=masterstake.com
9479b6e386c65d8308a776e30350c0720c67b3c28fb4624920ac9199,pool1j3umdcuxcewcxz98wm3sx5xqwgxx0v7z376xyjfq4jgejpvv8fz,MASTR,pool_groups_current_HEAD,pool_clusters.json group; ticker=MASTR; balanceanalytics_group=MASTR; adastat_group=masterstake.com
237795878bfa5352cca325012e073b344ce337a1dd752cd3d5ea4cdc,,MS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=MS2; name=Moonstake 2
2fc479904f9482d1b573977a3af26bb5577545014521eee513f54ef1,pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,MS,pool_groups_current_HEAD,pool_clusters.json group; ticker=MS5; balanceanalytics_group=MS; adastat_group=moonstake.io
30432a0b85b6f80b3e9cd356d8b76b9793f5530c91050c1688da4922,,MS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=MS3; name=Moonstake 3
3c68076a8b81226f6d7da352dda415db00299701624b6cf71d7cc086,,MS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=MS10; name=Moonstake 10
48794370608c8d41cf4ad665833da210ad4fed6c6fd40b48bfad9ca8,pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,MS,pool_groups_current_HEAD,pool_clusters.json group; ticker=MS6; balanceanalytics_group=MS; adastat_group=moonstake.io
707725a41873178814530f39fb14a4b2842d05377e2b62a546fe2014,pool1wpmjtfqcwvtcs9znpuulk99yk2zz6pfh0c4k9f2xlcspgqjndk2,MS,pool_groups_current_HEAD,pool_clusters.json group; ticker=MS4; balanceanalytics_group=MS; adastat_group=moonstake.io
83ea16a7f183288173077c54a1e2b3cbcd0f2336e1bc85e2cc6397e0,pool1s04pdfl3sv5gzuc80322rc4ne0xs7gekux7gtckvvwt7qutjy6w,MS,pool_groups_current_HEAD,pool_clusters.json group; ticker=MS9; balanceanalytics_group=MS; adastat_group=moonstake.io
b573268bf369e3f3a4e6dd16fdd78ca01eb164c1daa29d611ef885d2,,MS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=MS8; name=Moonstake 8
b62772f5982c919ff658977c4d3a0c937bcfd8127aba2c405266e217,,MS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=MS7; name=Moonstake 7
ee98a72dfb3ba43e9de2e39ef825a69d5d45627d2e918ea3e260f2dd,,MS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=MS1; name=Moonstake 1
a08fe0a8ba2477ec80e17738704357532ad561733448d53001fe966b,pool15z87p296y3m7eq8pwuu8qs6h2v4d2ctnx3yd2vqpl6txkkdvl5h,MUEN,pool_groups_current_HEAD,pool_clusters.json group; ticker=MUEN; balanceanalytics_group=MUEN; adastat_group=muen-project.com
c95db130a3506ccbb9adc47a4aaba6d97a845f3dceb95cd14b41b515,pool1e9wmzv9r2pkvhwddc3ay42axm9aggheae6u4e52tgx6326krg03,MUEN,pool_groups_current_HEAD,pool_clusters.json group; ticker=MUEN3; balanceanalytics_group=SINGLEPOOL; adastat_group=muen-project.com
fe98bee75e8e7eb818fa85aa630e299ccabb1f252cac36b31b903f8d,pool1l6vtae673eltsx86sk4xxr3fnn9tk8e99jkrdvcmjqlc6cca4nk,MUEN,pool_groups_current_HEAD,pool_clusters.json group; ticker=MUEN2; balanceanalytics_group=MUEN; adastat_group=muen-project.com
254b9f3ded998ff0b053d92081394f8ee40d7fdcd9e96ed490d19e2c,pool1y49e700dnx8lpvznmysgzw203mjq6l7um85ka4ys6x0zcwgs77w,NAP,pool_groups_current_HEAD,pool_clusters.json group; ticker=NAP2; balanceanalytics_group=NAP; adastat_group=publickey.co.jp
56b76df4f3653a6faf62f6f6838045cf9f3dde69a1eee353de526ee4,pool126mkma8nv5axltmz7mmg8qz9e70nmhnf58hwx5772fhwgkhk6ag,NAP,pool_groups_current_HEAD,pool_clusters.json group; ticker=NAP; balanceanalytics_group=NAP; adastat_group=publickey.co.jp
9f857159422300472655f6a15358b779853c4011f574569f04447df8,pool1n7zhzk2zyvqywfj476s4xk9h0xzncsq37469d8cyg37lsngvvqp,NAP,pool_groups_current_HEAD,pool_clusters.json group; ticker=PUB; balanceanalytics_group=SINGLEPOOL; adastat_group=publickey.co.jp
523484ee98a83c3139c66eeef334d67f96467241d34abb655baeade0,pool12g6gfm5c4q7rzwwxdmh0xdxk07tyvujp6d9tke2m46k7q7cz7p0,NDE,pool_groups_current_HEAD,pool_clusters.json group; ticker=NDE; balanceanalytics_group=NDE; adastat_group=nodeasy.com
b59cdd43a43adc0888b98e994f75ae7aa4a3515d861bacf3662504dd,pool1kkwd6say8twq3z9e36v57adw02j2x52ascd6eumxy5zd66qm4fa,NDE,pool_groups_current_HEAD,pool_clusters.json group; ticker=NDE; balanceanalytics_group=NDE; adastat_group=nodeasy.com
024dcb42f0aa6d81a7e26ccdd525a2ed3e9665d126b38ba0f8b77b50,pool1qfxukshs4fkcrflzdnxa2fdza5lfvew3y6echg8ckaa4q8m5hyf,NEDS,pool_groups_current_HEAD,pool_clusters.json group; ticker=NEDS1; balanceanalytics_group=NEDS; adastat_group=nedscave.io
47605a7c1fc5e8195335fb91e3a0df07adb2993c1a5b4a78d55a1d6a,pool1gas95lqlch5pj5e4lwg78gxlq7km9xfurfd557x4tgwk5kktd04,NEDS,pool_groups_current_HEAD,pool_clusters.json group; ticker=NEDS3; balanceanalytics_group=NEDS; adastat_group=nedscave.io
636fab1b0059766eb08c3bd089e71a949db856bb845e3bff31fad5ad,pool1vdh6kxcqt9mxavyv80ggnec6jjwms44ms30rhle3lt266aj8jgh,NEDS,pool_groups_current_HEAD,pool_clusters.json group; ticker=NEDS4; balanceanalytics_group=NEDS; adastat_group=nedscave.io
c4ded02c3f7275e4b6157dd164bf941eea0af4596501c5ed16752ed2,pool1cn0dqtplwf67fds40hgkf0u5rm4q4azev5qutmgkw5hdyvue2ue,NEDS,pool_groups_current_HEAD,pool_clusters.json group; ticker=NEDS2; balanceanalytics_group=NEDS; adastat_group=nedscave.io
32c6e03b9a94ce5d40527408634b02feaf82c015fde9d368e9f35714,pool1xtrwqwu6jn896szjwsyxxjczl6hc9sq4lh5ax68f7dt3gc0y9rx,NERD,pool_groups_current_HEAD,pool_clusters.json group; ticker=NERD2; balanceanalytics_group=NERD; adastat_group=stakewithnerd.com
e3f78291c937e8a2f5662765c1442804dc89db4ef7f3296e4852b986,pool1u0mc9ywfxl529atxyajuz3pgqnwgnk6w7lejjmjg22ucvn7z9vh,NERD,pool_groups_current_HEAD,pool_clusters.json group; ticker=NERD; balanceanalytics_group=NERD; adastat_group=stakewithnerd.com
00472a2a777ca2a0d180515e3ff1b848a87b72448097412d2c9289b3,pool1qprj52nh0j32p5vq290rludcfz58kujyszt5ztfvj2ymx43649f,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
07cc67445f419f643158cfdf3d0a3dd12507b8e81b961a19d3e9d3b5,pool1qlxxw3zlgx0kgv2cel0n6z3a6yjs0w8grwtp5xwna8fm2g5tsda,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
35a38b78bf1f4b829a98d1ebf27d883b3f936eefcdfce2bd7a83c4c7,pool1xk3ck79lra9c9x5c684lylvg8vlexmh0eh7w90t6s0zvw6k5vn7,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
43bf2e2c7601bd6dfb38564fc2c48f5b1a773fdb4095dee412f52e50,pool1gwljutrkqx7km7ec2e8u93y0tvd8w07mgz2aaeqj75h9q7tntmq,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
486d217a5ef6e9cb5e46a19900a56b1c1f4f1ec4374b744df5a1ef6a,pool1fpkjz7j77m5ukhjx5xvspfttrs0578kyxa9hgn0458hk55wp784,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
4ae0fed71f173ce25da0754f80a1567320b1640d6add28d4264b8b24,pool1fts0a4clzu7wyhdqw48cpg2kwvstzeqddtwj34pxfw9jgvznu0q,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
55eaf38bf6eb1c6755d67175b59f93940f09abd6792d525c55089903,pool12h408zlkavwxw4wkw96mt8unjs8sn27k0yk4yhz4pzvsx0wvmq5,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
585a5de1da253667d10c28d09b7f447b20d83810381b936d27641760,pool1tpd9mcw6y5mx05gv9rgfkl6y0vsdswqs8qdexmf8vstkqk0snau,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
68ac3c1be0477698b5c825ce598cca359dbf6132e1761a572403b9fb,pool1dzkrcxlqgamf3dwgyh89nrx2xkwm7cfju9mp54eyqwulku73jxs,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
9390bd2c8d16935b3bdfeaae6301c203f67806511e492e3cf3dbfc69,pool1jwgt6tydz6f4kw7la2hxxqwzq0m8spj3reyju08nm07xjnlg3d0,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
b7c07212231ead5c8bdc75842a5b912709b8e728d2153cc4254d6f31,pool1klq8yy3rr6k4ez7uwkzz5ku3yuym3eeg6g2ne3p9f4hnzfycfkl,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
b91e740582b7166b2238c19dbb081de4cb86be0b27ead58401510c05,pool1hy08gpvzkutxkg3ccxwmkzqaun9cd0styl4dtpqp2yxq2rjxehj,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
c7e431518477a4156c2a8cd6523a6a73514e7fbbbf7eed363b9a22ad,pool1cljrz5vyw7jp2mp23nt9ywn2wdg5ulamhalw6d3mng326laxs77,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
dd47ad6a8fe21ca342e28a163cb74e69b13d519538de3d06ac26aad2,pool1m4r66650ugw2xshz3gtred6wdxcn65v48r0r6p4vy64dy276q8h,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
dec7757e2ba0fcea7fd93a9999bf342d1974338fb91355ac68c13320,pool1mmrh2l3t5r7w5l7e82ven0e595vhgvu0hyf4ttrgcyejq8gwqcm,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=FKAI; balanceanalytics_group=NEW GUY; adastat_group=None
eff96bfccda465d5be2c42e97ab4c6013bd08b29bd8a41feafcd4713,pool1alukhlxd53jat03vgt5h4dxxqyaapzefhk9yrl40e4r3x5cr5au,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
f17566678e30c1c75dd39e68829723a3c1aeff1d4f8924c6cdd18746,pool1796kveuwxrquwhwnne5g99er50q6alcaf7yjf3kd6xr5vemfaqc,NEW GUY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=NEW GUY; adastat_group=None
10bc63e4689bd58b8a7d248a99360a45a80d047b0b4752a7b00b754b,pool1zz7x8ergn02chznayj9fjds2gk5q6prmpdr49faspd65kzqsrjs,NGINE,pool_groups_current_HEAD,pool_clusters.json group; ticker=AUTO; balanceanalytics_group=NGINE; adastat_group=autostake.com
1c0e6221a71b41290e9cdc1ee2f02e2f1c31d99c6124c01dcc1c6d9b,,NGINE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=XEON; name=BlockNgine
2656fab6a4b043ede4fcc2a46523e6198e7b2cbcbed9a966fe35b6be,pool1yet04d4ykpp7me8uc2jx2glxrx88kt9uhmv6jeh7xkmtu5zucna,NGINE,pool_groups_current_HEAD,pool_clusters.json group; ticker=AUTO; balanceanalytics_group=NGINE; adastat_group=autostake.com
2d790b2ae76601a238e53429d80d8e5290f3db0927946224739d91a0,pool194usk2h8vcq6yw89xs5asrvw22g08kcfy72xyfrnnkg6qrhtlfw,NGINE,pool_groups_current_HEAD,pool_clusters.json group; ticker=AUTO; balanceanalytics_group=NGINE; adastat_group=autostake.com
c2a9551cf5a0f7e80558974b2476e11d2dffa8b01c9a215cf50f0f5e,,NGINE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=CODE; name=BlockNgine
fc88e862f18afc8ea5eaee720b003cb71f3405df2a76faafdca43f43,pool1ljywsch33t7gaf02aeeqkqpuku0ngpwl9fm04t7u5sl5xyunmgp,NGINE,pool_groups_current_HEAD,pool_clusters.json group; ticker=AUTO; balanceanalytics_group=NGINE; adastat_group=autostake.com
1629f7b5f22b5e5d145e840379341e1a726bcee34b42ac9cf063e9c9,pool1zc5l0d0j9d0969z7ssphjdq7rfexhnhrfdp2e88sv05ujlaxfk3,NKR,pool_groups_current_HEAD,pool_clusters.json group; ticker=WWW; balanceanalytics_group=NKR; adastat_group=None
231c32511b02fb45f11e44b691c63853aed924e75a496062dd341b84,pool1yvwry5gmqta5tug7gjmfr33c2whdjf88tfykqckaxsdcgcd482q,NKR,pool_groups_current_HEAD,pool_clusters.json group; ticker=ZENA; balanceanalytics_group=SINGLEPOOL; adastat_group=kazunaka.com
793bab987086c97fd34f4009dfdc06e36c84c9bfc3f35b0dced39d92,pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,NKR,pool_groups_current_HEAD,pool_clusters.json group; ticker=NKR; balanceanalytics_group=NKR; adastat_group=kazunaka.com
008371cdb3cb14331b4ccd3bac369274906a26c8a00604e9b2785890,,NODE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=NODE2; name=Node Networks
de950fe87de4b25c5a63b5ddf89578adf92e36cdf2035f1da11797d4,,NODE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=NODE; name=Node Networks
52e22df52e90370f639c99f5c760f0cd67d7f871cd0d0764fae47cd9,pool12t3zmafwjqms7cuun86uwc8se4na07r3e5xswe86u37djr5f0lx,NORTH,pool_groups_current_HEAD,pool_clusters.json group; ticker=NORTH; balanceanalytics_group=NORTH; adastat_group=nordicpool.org
988b7a8fa476f5be2987ffaebe740cdcdfafc7790f3a624c22fbbf28,pool1nz9h4raywm6mu2v8l7htuaqvmn06l3mepuaxynpzlwljsf8txhy,NORTH,pool_groups_current_HEAD,pool_clusters.json group; ticker=NORTH; balanceanalytics_group=NORTH; adastat_group=nordicpool.org
b6a310df0c12af2bcab4cb1ceef2aea7b52080f1ee114b9eae5465de,pool1k633phcvz2hjhj45evwwau4w576jpq83acg5h84w23jauqu56cw,NORTH,pool_groups_current_HEAD,pool_clusters.json group; ticker=NORTH; balanceanalytics_group=NORTH; adastat_group=nordicpool.org
f0e505f8f0d7beccffe83c287d0d2ff6a46ec5d38345e8bd35359427,pool17rjst78s67lvellg8s586rf076jxa3wnsdz730f4xk2zwuhrtej,NORTH,pool_groups_current_HEAD,pool_clusters.json group; ticker=NORTH; balanceanalytics_group=NORTH; adastat_group=nordicpool.org
fa58244068bef886049b3e8fbba8aa39f227ce78168efdf7629111c5,pool1lfvzgsrghmugvpym868mh29288ez0nncz680mamzjygu2jpuwcd,NORTH,pool_groups_current_HEAD,pool_clusters.json group; ticker=NORTH; balanceanalytics_group=NORTH; adastat_group=nordicpool.org
34812765ebf71de725a4431652e68e96382d64da1e0ca0bf5ee80c1d,pool1xjqjwe0t7uw7wfdygvt99e5wjcuz6ex6rcx2p067aqxp6tsgwgm,NVETECH,pool_groups_current_HEAD,pool_clusters.json group; ticker=NVET; balanceanalytics_group=NVETECH; adastat_group=nvetech.github.io
46b026f20833a16010f964266602c8577cf1864b63f7def3edfd39c8,pool1g6czdusgxwskqy8evsnxvqkg2a70rpjtv0maauldl5uusmhm94a,NVETECH,pool_groups_current_HEAD,pool_clusters.json group; ticker=ALRES; balanceanalytics_group=NVETECH; adastat_group=nvetech.github.io
30f9a4c529f89d60ad1bd1c33c0e13c20b347fec7cac794c557efcee,,OASIS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=OASIS; name=Oasis Pool One
cf4bb687f9bfcd905d87e98bf6de3a47d6006fbec531b8be4e7946a2,,OASIS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=OASIS; name=Oasis Pool Two
d49757950618ce3661b28098eb772f0d1e06b275b8962cf2da984b2e,,OASIS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=OASIS; name=Oasis Pool Three
15b5c3202b12c66377626bf881af87a9907dc89b6a8d86b0c0e8823e,pool1zk6uxgptztrxxamzd0ugrtu84xg8mjymd2xcdvxqazpruqt9r3x,OCEAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=OCEA1; balanceanalytics_group=OCEAN; adastat_group=adaocean.com
3778d01333555227a997e141d50c95ac3824d8e28fefe8634037b114,pool1xaudqyen24fz02vhu9qa2ry44suzfk8z3lh7sc6qx7c3gpweww2,OCEAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=OCEA7; balanceanalytics_group=OCEAN; adastat_group=adaocean.com
4a463cd2a7ba953d1ff3514c1bc41910fa8888fd6bec83905cd642d8,pool1ffrre548h22n68ln29xph3qezrag3z8ad0kg8yzu6epds3qr58k,OCEAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=OCEA6; balanceanalytics_group=OCEAN; adastat_group=adaocean.com
660f20fb9d419173ac623786ad3e6dc11a23951981e0e83e98233d29,pool1vc8jp7uagxgh8trzx7r260ndcydz89ges8sws05cyv7jj8q8gqs,OCEAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=OCEA3; balanceanalytics_group=OCEAN; adastat_group=adaocean.com
83f09b0af923a095a1c17905e802a35d1044f974b25d2a755a2d8266,pool1s0cfkzheywsftgwp0yz7sq4rt5gyf7t5kfwj5a269kpxvndjn6q,OCEAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=OCEA5; balanceanalytics_group=OCEAN; adastat_group=adaocean.com
c2c52eab0d713209b337d8ff8fe28e1ccae2f70eb7ed1ee27e8c866a,pool1ctzja2cdwyeqnvehmrlclc5wrn9w9acwklk3acn73jrx56d66vs,OCEAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=OCEA2; balanceanalytics_group=OCEAN; adastat_group=adaocean.com
cfff13497008842ab170eae18ecf43be7eb4fa51bdd503821ddaaf19,pool1ell3xjtspzzz4vtsatscan6rheltf7j3hh2s8qsam2h3jvcxzm9,OCEAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=OCEA4; balanceanalytics_group=OCEAN; adastat_group=adaocean.com
eaa778d97077ff7725fe4cbb70b514d840407a45a3c244ac05f6a83d,pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=OCEAN; balanceanalytics_group=OCEAN; adastat_group=adaocean.com
052100e65f3fa89fe1e2d3ae521446b2013b3c91ef5c7961e1b1a1ac,pool1q5sspejl875flc0z6wh9y9zxkgqnk0y3aaw8jc0pkxs6cpavm4q,ONYX,pool_groups_current_HEAD,pool_clusters.json group; ticker=ONYX; balanceanalytics_group=ONYX; adastat_group=onyxstakepool.com
4690a6bcbfc9eedd4d8595c9d665cd9b8ebe3e6d82ebf0120d7bc7c5,pool1g6g2d09le8hd6nv9jhyavewdnw8tu0ndst4lqysd00ru24cav0a,ONYX,pool_groups_current_HEAD,pool_clusters.json group; ticker=ONYX; balanceanalytics_group=ONYX; adastat_group=onyxstakepool.com
5b5804135b07be6f3635a655ed1b68ddef1854523b45cd1840a6fc33,pool1tdvqgy6mq7lx7d345e276xmgmhh3s4zj8dzu6xzq5m7rx4tzkg2,ONYX,pool_groups_current_HEAD,pool_clusters.json group; ticker=ONYX; balanceanalytics_group=ONYX; adastat_group=onyxstakepool.com
f1b265f1e545da9c6e003c5d703fb5a23283c646cd40b2d619671e7f,pool17xextu09ghdfcmsq83whq0a45geg83jxe4qt94sevu087tzdzkl,ONYX,pool_groups_current_HEAD,pool_clusters.json group; ticker=ONYX; balanceanalytics_group=ONYX; adastat_group=onyxstakepool.com
5fab8b03bc76e65ca684cbefec51d0425b1d08caaf32573255648b4c,pool1t74ckqauwmn9ef5ye0h7c5wsgfd36zx24ue9wvj4vj95cl54aff,ORACL,pool_groups_current_HEAD,pool_clusters.json group; ticker=ORACL; balanceanalytics_group=ORACL; adastat_group=plutusoracle.com
c12fda4a04d21fa768a55babd711527790693fa2dc4e416563f0bf0f,pool1cyha5jsy6g06w699tw4awy2jw7gxj0azm38yzetr7zls7rkl0t0,ORACL,pool_groups_current_HEAD,pool_clusters.json group; ticker=PLUTS; balanceanalytics_group=ORACL; adastat_group=plutusoracle.com
2d7b9cc48f42146174e7097239d04fe7e05722d639b8b5fa2c62f2d6,,OTAKU,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=KODAI; name=KODAI Pool
39378894384bd8ad830f827d82f26d6fa5aaae11a1458a6bd5e4c460,,OTAKU,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=PEARL; name=The PEARL Pool
e62be741acba2d9f27a2fb6e1516a8dbe75e8686d64e42e1b158e172,,OTAKU,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=MANGA; name=MANGA Pool
fbc13e2e0c463f2f9663b2548996ee4a50fe420a5278e5ff8cd7f600,,OTAKU,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=OKITA; name=OKITA Pool
2810909ded541910aba2d910901fc8f33b58472e6ebbde7fb0d64102,pool19qgfp80d2sv3p2azmygfq87g7va4s3ewd6aaulas6eqsyz4r2yl,P2P,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=None; adastat_group=p2p.org
33c1bf1a04ba85d8fd6119a08ee7f4ad659add075e2208b28862a2a1,pool1x0qm7xsyh2za3ltprxsgael544je4hg8tc3q3v5gv232z8jt4wp,P2P,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=P2P; adastat_group=p2p.org
74405780f8da594fbe66cad6d287a90a6f97414bed3d9d1983d40ba8,pool1w3q90q8cmfv5l0nxettd9pafpfhews2ta57e6xvr6s96swfkrvz,P2P,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=None; adastat_group=p2p.org
9dfeca095f80562460252072fd8438f08936ef5a2077583a9722bd97,pool1nhlv5z2lsptzgcp9ype0mppc7zyndm66ypm4sw5hy27ewdchqx0,P2P,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=P2P; adastat_group=p2p.org
c29c92f8319150962650bc8a5e24d918491e8a7b3ac43525afe76baa,pool1c2wf97p3j9gfvfjshj99ufxerpy3aznm8tzr2fd0ua465s26th4,P2P,pool_groups_current_HEAD,pool_clusters.json group; ticker=P2P; balanceanalytics_group=P2P; adastat_group=p2p.org
ff15fe5f76274802ce573d4f64da73d658e16e7140a06e8fc28c16b4,pool1lu2luhmkyayq9njh848kfknn6evwzmn3gzsxar7z3sttg7grxcm,P2P,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=None; adastat_group=p2p.org
86a19d5418cd07294af7d71386cf14a84e0478fbfde5b89fe4d98a58,pool1s6se64qce5rjjjhh6ufcdnc54p8qg78mlhjm38lymx99sqysvzx,PAUL,pool_groups_current_HEAD,pool_clusters.json group; ticker=PAUL1; balanceanalytics_group=PAUL; adastat_group=cardanowithpaul.com
a89b86373838360143aba3911eaae54bf9420868965d48d447e4510a,pool14zdcvdec8qmqzsat5wg3a2h9f0u5yzrgjew534z8u3gs5durnjz,PAUL,pool_groups_current_HEAD,pool_clusters.json group; ticker=PAUL; balanceanalytics_group=PAUL; adastat_group=cardanowithpaul.com
7b113eb1efa990e7c4160249a3eaa20523f14ad84be04cf2a88f2473,pool10vgnav004xgw03qkqfy6864zq53lzjkcf0syeu4g3uj8xaytlm8,PIERTWO,pool_groups_current_HEAD,pool_clusters.json group; ticker=Pier2; balanceanalytics_group=PIERTWO; adastat_group=piertwo.com
dd672b5fd10b645798d6474456cefe4252ece7814acf34f07f9ad1ac,pool1m4njkh73pdj90xxkgaz9dnh7gffweeupft8nfurlntg6cgqfmy8,PIERTWO,pool_groups_current_HEAD,pool_clusters.json group; ticker=Pier2; balanceanalytics_group=PIERTWO; adastat_group=piertwo.com
7d50b9c6ec097e2a7f4ecb2f2914f9ad21e1a7bda884cb143937a73f,pool104gtn3hvp9lz5l6wevhjj98e45s7rfaa4zzvk9pex7nn786qncr,PILOT,pool_groups_current_HEAD,pool_clusters.json group; ticker=PILOT; balanceanalytics_group=PILOT; adastat_group=adapilot.com
c83beb18d532234c72a304ab935982be670c22e771b227a3febc3a82,pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,PILOT,pool_groups_current_HEAD,pool_clusters.json group; ticker=PILOT; balanceanalytics_group=PILOT; adastat_group=adapilot.com
a062ad4f72ecabe6178a8954bfce6820e979cb481f0f5efe307f6cde,,PLUTUS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=PLTUS; name=💰 Plutus Staking #2 💰
e00ff546b17eb7ed726411edc74eccdad9d176d0d338c21a3d8daf34,,PLUTUS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=PLTUS; name=💰 Plutus Staking #1 💰
d93d0cb0cbc55a964b4ad01fc9001cb4d69ea98fe708d069cd398f76,pool1my7sevxtc4dfvj626q0ujqqukntfa2v0uuydq6wd8x8hvml03rn,POWER,pool_groups_current_HEAD,pool_clusters.json group; ticker=POWER; balanceanalytics_group=POWER; adastat_group=powerstakepool.com
